State,County,NSN,Item Name,Quantity,UI,Acquisition Cost,Ship Date
TN,BLOUNT                   ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,11/06/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/06/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/06/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/06/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/06/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/06/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/06/2006
TN,BLOUNT                   ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,11/06/2006
TN,BLOUNT                   ,1010-00-691-1382,"LAUNCHER,GRENADE",1,Each,720,11/06/2006
TN,BLOUNT                   ,2320-01-128-9551,"TRUCK,UTILITY",1,Each,47989,11/23/2011
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,08/07/2006
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/03/2008
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/03/2008
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/03/2008
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/03/2008
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/03/2008
TN,BRADLEY                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/03/2008
TN,BRADLEY                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/03/2008
TN,BRADLEY                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/03/2008
TN,BRADLEY                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/03/2008
TN,BRADLEY                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/03/2008
TN,BRADLEY                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/03/2008
TN,BRADLEY                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/03/2008
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,1005-00-726-5655,"PISTOL,CALIBER .45,AUTOMATIC",1,Each,58.71,04/02/2011
TN,BRADLEY                  ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,25000,03/12/2013
TN,BRADLEY                  ,2320-01-146-7190,"TRUCK,UTILITY",1,Unknown,39158,12/13/2013 08:42:16
TN,BRADLEY                  ,2355-DS-COM-BTV2,ONLY COMPLETE COMBAT/ASSAULT/TACTICAL WHEELED VEHICLES,1,Each,150000,06/28/2007
TN,CAMPBELL                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CAMPBELL                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CAMPBELL                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CAMPBELL                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CAMPBELL                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CAMPBELL                 ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CAMPBELL                 ,2320-01-107-7155,"TRUCK,UTILITY",1,Each,25000,08/10/2011
TN,CAMPBELL                 ,2320-01-146-7193,"TRUCK,UTILITY",1,Each,39441,11/22/2011
TN,CANNON                   ,2320-01-107-7153,"TRUCK,UTILITY",1,Each,47069,02/20/2014
TN,CANNON                   ,2320-01-107-7156,"TRUCK,UTILITY",1,Each,41253,02/07/2014
TN,CANNON                   ,8465-01-109-3369,"MAT,SLEEPING",68,Each,8.92,03/05/2014
TN,CANNON                   ,8465-01-109-3369,"MAT,SLEEPING",65,Each,8.92,03/05/2014
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/26/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/26/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/26/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/26/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/26/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/26/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499,10/27/2006
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/26/2006
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/27/2006
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
TN,CARROLL                  ,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138,10/16/2008
